,index,FID,Exit_ID,Longitude,Latitude,County,State,Highway,Type,AADT,Pop_dens,Comm_1mi,Ports_5mi,Ports_10mi,Ports_20mi,Close_nonT,SHAPE,Flood_Zone
316,316,7375,US-64_Davie_NC_Exit_12,-80.55382308,35.89089678,Davie,NC,U.S. Highway 64,Exit/Intersection,8500,379.8234438,13,0,0,3,16.19119142,"{'x': -80.55382307997115, 'y': 35.890896780162336, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
317,317,7376,US-64_Davie_NC_Exit_13,-80.53973424,35.88846703,Davie,NC,U.S. Highway 64,Exit/Intersection,7900,379.8234438,1,0,0,3,15.81544667,"{'x': -80.5397342396434, 'y': 35.88846702962974, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
318,318,7377,US-64_Davie_NC_Exit_14,-80.50934292,35.88329667,Davie,NC,U.S. Highway 64,Exit/Intersection,7000,379.8234438,1,0,0,3,15.12578224,"{'x': -80.50934292003967, 'y': 35.88329666980553, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
319,319,7378,US-64_Davie_NC_Exit_15,-80.48992299,35.88271717,Davie,NC,U.S. Highway 64,Exit/Intersection,7100,108.555248,0,0,0,3,14.96359646,"{'x': -80.4899229903537, 'y': 35.882717170061426, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
320,320,7379,US-64_Davie_NC_Exit_16,-80.47269537,35.88263529,Davie,NC,U.S. Highway 64,Exit/Intersection,5500,108.555248,0,0,0,3,14.91521419,"{'x': -80.472695370395, 'y': 35.88263529038642, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
321,321,7380,US-64_Davie_NC_Exit_17,-80.44436772,35.87964401,Davie,NC,U.S. Highway 64,Exit/Intersection,6300,108.555248,2,0,0,3,14.77592793,"{'x': -80.44436771969447, 'y': 35.879644010362824, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
322,322,7381,US-64_Davie_NC_Exit_18,-80.44020044,35.8750033,Davie,NC,U.S. Highway 64,Exit/Intersection,7200,108.555248,2,0,0,3,14.48228573,"{'x': -80.44020044029804, 'y': 35.87500329996237, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
323,323,7382,US-64_Davidson_NC_Exit_1,-80.38139209,35.85793056,Davidson,NC,U.S. Highway 64,Exit/Intersection,7600,142.3768029,2,0,0,3,14.10948826,"{'x': -80.38139208997296, 'y': 35.85793056034714, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
324,324,7383,US-64_Davidson_NC_Exit_2,-80.3602068,35.86203213,Davidson,NC,U.S. Highway 64,Exit/Intersection,6900,142.3768029,1,0,0,3,14.82705328,"{'x': -80.3602068001037, 'y': 35.86203212987897, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
325,325,7384,US-64_Davidson_NC_Exit_3,-80.32766028,35.85226407,Davidson,NC,U.S. Highway 64,Exit/Intersection,6900,142.3768029,2,0,0,3,15.09798808,"{'x': -80.3276602803976, 'y': 35.85226406973106, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
326,326,7385,US-64_Davidson_NC_Exit_4,-80.31072171,35.84548396,Davidson,NC,U.S. Highway 64,Exit/Intersection,12000,346.9312466,0,0,0,3,15.24059935,"{'x': -80.31072170973908, 'y': 35.845483960316585, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
327,327,7386,US-64_Davidson_NC_Exit_5,-80.28230073,35.83626913,Davidson,NC,U.S. Highway 64,Exit/Intersection,19000,688.1689893,5,0,0,3,15.74999684,"{'x': -80.28230073009456, 'y': 35.836269129816515, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
328,328,7387,US-64_Davidson_NC_Exit_6,-80.27045933,35.83124086,Davidson,NC,U.S. Highway 64,Exit/Intersection,19000,2045.924959,10,0,0,3,15.95358803,"{'x': -80.27045932973425, 'y': 35.831240860177616, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
329,329,7388,I-95_Robeson_NC_Exit_1,-79.30541667,34.50363842,Robeson,NC,Interstate 95,Exit/Intersection,39000,64.44719631,11,0,0,0,20.34420264,"{'x': -79.30541667034305, 'y': 34.503638419977165, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
330,330,7389,I-95_Robeson_NC_Exit_2,-79.27583432,34.52358067,Robeson,NC,Interstate 95,Exit/Intersection,39000,64.44719631,0,0,0,4,18.18040096,"{'x': -79.27583431969805, 'y': 34.52358066961227, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
331,331,7390,I-95_Robeson_NC_Exit_3,-79.1994381,34.55119611,Robeson,NC,Interstate 95,Exit/Intersection,39000,76.09686983,0,0,0,4,13.5023205,"{'x': -79.19943809988837, 'y': 34.551196110312276, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
332,332,7391,I-95_Robeson_NC_Exit_4,-79.15149929,34.57663692,Robeson,NC,Interstate 95,Exit/Intersection,42000,76.09686983,0,0,0,4,10.26003149,"{'x': -79.15149929035994, 'y': 34.576636920157796, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
333,333,7392,I-74_Robeson_NC_Exit_1,-79.13359973,34.59779747,Robeson,NC,Interstate 74,Exit/Intersection,12000,76.09686983,0,0,4,4,8.591015176,"{'x': -79.1335997302433, 'y': 34.597797469677516, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
334,334,7393,I-74_Robeson_NC_Exit_2,-79.08877751,34.59283643,Robeson,NC,Interstate 74,Exit/Intersection,17000,76.09686983,0,0,4,4,6.831931957,"{'x': -79.08877750957436, 'y': 34.59283642975748, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
335,335,7394,I-95_Robeson_NC_Exit_5,-79.10335284,34.60087686,Robeson,NC,Interstate 95,Exit/Intersection,42000,76.09686983,1,0,4,4,7.065576069,"{'x': -79.10335283996153, 'y': 34.600876859879236, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
336,336,7395,I-95_Robeson_NC_Exit_6,-79.05224098,34.62296756,Robeson,NC,Interstate 95,Exit/Intersection,47000,420.1694841,16,4,4,4,3.893586616,"{'x': -79.05224098033693, 'y': 34.62296756020481, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
337,337,7396,I-95_Robeson_NC_Exit_7,-79.02522895,34.63421376,Robeson,NC,Interstate 95,Exit/Intersection,62000,2183.004714,10,4,4,4,2.374681563,"{'x': -79.02522894965625, 'y': 34.63421375955738, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
338,338,7397,I-95_Robeson_NC_Exit_8,-79.0134525,34.64643013,Robeson,NC,Interstate 95,Exit/Intersection,62000,2183.004714,37,4,4,4,1.34103909,"{'x': -79.01345250013276, 'y': 34.64643013044622, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
339,339,7398,I-95_Robeson_NC_Exit_9,-79.0058288,34.67029957,Robeson,NC,Interstate 95,Exit/Intersection,52000,280.3696187,27,4,4,4,0.364412884,"{'x': -79.00582879965935, 'y': 34.67029957016911, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
340,340,7399,I-95_Robeson_NC_Exit_10,-78.99752298,34.71969679,Robeson,NC,Interstate 95,Exit/Intersection,52000,197.5305422,1,4,4,4,3.802131445,"{'x': -78.9975229796018, 'y': 34.71969678957521, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
341,341,7400,I-95_Robeson_NC_Exit_11,-78.98633854,34.81073231,Robeson,NC,Interstate 95,Exit/Intersection,51000,149.8636186,15,0,0,4,10.10806678,"{'x': -78.98633854029134, 'y': 34.81073231034787, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
342,342,7401,I-95_Robeson_NC_Exit_12,-78.9784378,34.83366491,Robeson,NC,Interstate 95,Exit/Intersection,50000,149.8636186,1,0,0,4,11.73292674,"{'x': -78.9784378000644, 'y': 34.833664910107586, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
343,343,7402,I-95_Cumberland_NC_Exit_1,-78.93797785,34.93127404,Cumberland,NC,Interstate 95,Exit/Intersection,40000,354.0081382,3,0,0,4,18.76211067,"{'x': -78.9379778497979, 'y': 34.931274039765185, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
344,344,7403,I-95_Cumberland_NC_Exit_2,-78.92243401,34.93811592,Cumberland,NC,Interstate 95,Exit/Intersection,48000,354.0081382,5,0,0,4,19.42248466,"{'x': -78.92243400982164, 'y': 34.93811592001373, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
345,345,7404,I-95_Cumberland_NC_Exit_3,-78.88920472,34.96190965,Cumberland,NC,Interstate 95,Exit/Intersection,52000,185.4673833,0,0,0,0,21.52498664,"{'x': -78.88920472032157, 'y': 34.96190965031019, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
346,346,7405,I-95_Cumberland_NC_Exit_4,-78.85662698,34.97634673,Cumberland,NC,Interstate 95,Exit/Intersection,52000,185.4673833,0,0,0,0,23.09110856,"{'x': -78.8566269797513, 'y': 34.976346729717875, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
347,347,7406,I-95_Cumberland_NC_Exit_5,-78.82054091,35.00698716,Cumberland,NC,Interstate 95,Exit/Intersection,55000,247.3485352,12,0,0,0,25.83541603,"{'x': -78.82054091013487, 'y': 35.006987159729704, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
348,348,7407,I-95_Cumberland_NC_Exit_6,-78.80331483,35.0424877,Cumberland,NC,Interstate 95,Exit/Intersection,49000,247.3485352,2,0,0,0,28.46820397,"{'x': -78.80331482981552, 'y': 35.042487699647666, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
349,349,7408,I-95_Cumberland_NC_Exit_7,-78.78656885,35.08272299,Cumberland,NC,Interstate 95,Exit/Intersection,53000,130.3676973,2,0,0,0,31.38918164,"{'x': -78.78656884987248, 'y': 35.08272299027385, 'spatialReference': {'wkid': 4326}}",1% Annual Chance Flood Hazard
350,350,7409,I-95_Cumberland_NC_Exit_8,-78.75424966,35.12308444,Cumberland,NC,Interstate 95,Exit/Intersection,55000,130.3676973,2,0,0,0,34.67599309,"{'x': -78.75424965989384, 'y': 35.12308443959529, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
351,351,7410,I-95_Cumberland_NC_Exit_9,-78.71606122,35.15916052,Cumberland,NC,Interstate 95,Exit/Intersection,55000,130.3676973,3,0,0,0,37.84745779,"{'x': -78.71606121994932, 'y': 35.15916052044173, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
352,352,7411,I-95_Cumberland_NC_Exit_10,-78.66880357,35.20331298,Cumberland,NC,Interstate 95,Exit/Intersection,55000,130.3676973,1,0,0,0,37.82547968,"{'x': -78.6688035704284, 'y': 35.20331298001008, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
353,353,7412,I-95_Harnett_NC_Exit_1,-78.62610272,35.2544668,Harnett,NC,Interstate 95,Exit/Intersection,54000,383.6280135,0,0,0,0,35.0406981,"{'x': -78.62610272006447, 'y': 35.25446680020269, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
354,354,7413,I-95_Harnett_NC_Exit_2,-78.61709335,35.27007522,Harnett,NC,Interstate 95,Exit/Intersection,54000,383.6280135,2,0,0,0,34.17756421,"{'x': -78.6170933495784, 'y': 35.27007521959575, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
355,355,7414,I-95_Harnett_NC_Exit_3,-78.60425231,35.29155522,Harnett,NC,Interstate 95,Exit/Intersection,55000,383.6280135,17,0,0,0,33.03176277,"{'x': -78.60425230959635, 'y': 35.29155521999746, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
356,356,7415,I-95_Harnett_NC_Exit_4,-78.59859903,35.29892076,Harnett,NC,Interstate 95,Exit/Intersection,56000,383.6280135,24,0,0,0,32.67482504,"{'x': -78.5985990300212, 'y': 35.29892076018501, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
357,357,7416,I-95_Harnett_NC_Exit_5,-78.57394427,35.31742005,Harnett,NC,Interstate 95,Exit/Intersection,58000,289.9584617,4,0,0,0,32.05443025,"{'x': -78.57394426991209, 'y': 35.31742005029514, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
358,358,7417,I-95_Harnett_NC_Exit_6,-78.55821238,35.34231879,Harnett,NC,Interstate 95,Exit/Intersection,58000,289.9584617,1,0,0,0,30.5590578,"{'x': -78.55821237989738, 'y': 35.34231879018006, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
359,359,7418,I-95_Johnston_NC_Exit_1,-78.54027212,35.3766522,Johnston,NC,Interstate 95,Exit/Intersection,57000,193.9478513,27,0,0,0,28.51258962,"{'x': -78.54027212006224, 'y': 35.376652199839214, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
360,360,7419,I-95_Johnston_NC_Exit_2,-78.51790073,35.3897625,Johnston,NC,Interstate 95,Exit/Intersection,40000,193.9478513,1,0,0,0,28.02278191,"{'x': -78.5179007296349, 'y': 35.389762500439076, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
361,361,7420,I-95_Johnston_NC_Exit_3,-78.42011954,35.4395286,Johnston,NC,Interstate 95,Exit/Intersection,40000,128.4633413,5,0,0,0,26.12010975,"{'x': -78.42011953988481, 'y': 35.439528600164806, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
362,362,7421,I-95_Johnston_NC_Exit_4,-78.38922035,35.45777357,Johnston,NC,Interstate 95,Exit/Intersection,46000,128.4633413,4,0,0,0,25.5367329,"{'x': -78.38922034973933, 'y': 35.45777357009422, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
363,363,7422,I-95_Johnston_NC_Exit_5,-78.347264,35.49136441,Johnston,NC,Interstate 95,Exit/Intersection,46000,117.0127967,11,0,0,0,24.48795628,"{'x': -78.34726400043326, 'y': 35.491364410439246, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
364,364,7423,I-95_Johnston_NC_Exit_6,-78.32118594,35.50395613,Johnston,NC,Interstate 95,Exit/Intersection,46000,117.0127967,23,0,0,0,24.51690755,"{'x': -78.3211859399791, 'y': 35.50395612957175, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
365,365,7424,I-95_Johnston_NC_Exit_7,-78.28945092,35.5194635,Johnston,NC,Interstate 95,Exit/Intersection,42000,404.6408249,23,0,0,0,24.05286193,"{'x': -78.28945091992398, 'y': 35.51946350024042, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
366,366,7425,I-95_Johnston_NC_Exit_8,-78.27196186,35.52798341,Johnston,NC,Interstate 95,Exit/Intersection,42000,251.7585629,7,0,0,0,22.93167379,"{'x': -78.2719618598519, 'y': 35.527983410206275, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
367,367,7426,I-95_Johnston_NC_Exit_9,-78.2197065,35.54972271,Johnston,NC,Interstate 95,Exit/Intersection,41000,251.7585629,0,0,0,1,19.78354995,"{'x': -78.21970649965522, 'y': 35.54972271033489, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
368,368,7427,I-95_Johnston_NC_Exit_10,-78.20104911,35.55638114,Johnston,NC,Interstate 95,Exit/Intersection,41000,109.5362532,3,0,0,1,18.72846465,"{'x': -78.20104910962868, 'y': 35.55638113967791, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
369,369,7428,I-95_Johnston_NC_Exit_11,-78.16711603,35.56819561,Johnston,NC,Interstate 95,Exit/Intersection,41000,109.5362532,1,0,0,1,16.85592366,"{'x': -78.16711602958105, 'y': 35.56819560983956, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
370,370,7429,I-95_Johnston_NC_Exit_12,-78.14648276,35.57876675,Johnston,NC,Interstate 95,Exit/Intersection,40000,109.5362532,6,0,0,1,15.55823612,"{'x': -78.14648275977152, 'y': 35.57876675018542, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
371,371,7430,I-95_Wilson_NC_Exit_1,-78.04605306,35.70243377,Wilson,NC,Interstate 95,Exit/Intersection,36000,107.3199686,4,0,1,1,5.42774704,"{'x': -78.04605306030044, 'y': 35.70243377030232, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
372,372,7431,I-95_Wilson_NC_Exit_2,-78.00403408,35.76315121,Wilson,NC,Interstate 95,Exit/Intersection,43000,107.3199686,16,1,1,5,1.688240125,"{'x': -78.00403408040847, 'y': 35.763151209560704, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
373,373,7432,I-95_Nash_NC_Exit_1,-77.97640011,35.83743165,Nash,NC,Interstate 95,Exit/Intersection,44000,197.6888958,0,0,1,5,5.614402095,"{'x': -77.97640011007695, 'y': 35.83743165015056, 'spatialReference': {'wkid': 4326}}",0.2% Annual Chance Flood Hazard
374,374,7433,I-95_Nash_NC_Exit_2,-77.92558897,35.90398145,Nash,NC,Interstate 95,Exit/Intersection,43000,197.6888958,1,4,4,5,4.98612132,"{'x': -77.92558897025475, 'y': 35.903981450083904, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
375,375,7434,US-64_Nash_NC_Exit_1,-77.89769655,35.98099976,Nash,NC,U.S. Highway 64,Exit/Intersection,36000,410.3403608,3,4,4,5,0.62555001,"{'x': -77.89769655005568, 'y': 35.98099975973116, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
376,376,7435,I-95_Nash_NC_Exit_3,-77.86275804,36.01381535,Nash,NC,Interstate 95,Exit/Intersection,49000,65.57753079,4,4,4,5,3.417219632,"{'x': -77.8627580396518, 'y': 36.013815350298216, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
377,377,7436,I-95_Nash_NC_Exit_4,-77.84714527,36.02531891,Nash,NC,Interstate 95,Exit/Intersection,49000,65.57753079,2,4,4,5,4.567267617,"{'x': -77.847145270238, 'y': 36.02531891043941, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
378,378,7437,I-95_Nash_NC_Exit_5,-77.82155866,36.06429639,Nash,NC,Interstate 95,Exit/Intersection,49000,65.57753079,10,0,4,4,7.592724243,"{'x': -77.82155865960442, 'y': 36.06429639036617, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
379,379,7438,I-95_Nash_NC_Exit_6,-77.79542558,36.12654915,Nash,NC,Interstate 95,Exit/Intersection,49000,65.57753079,1,0,0,4,12.0382927,"{'x': -77.79542558042618, 'y': 36.12654915042299, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
380,380,7439,I-95_Halifax_NC_Exit_1,-77.76754484,36.1777607,Halifax,NC,Interstate 95,Exit/Intersection,47000,44.87350299,0,0,0,4,15.89099715,"{'x': -77.76754483972252, 'y': 36.17776069989645, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
381,381,7440,I-95_Halifax_NC_Exit_2,-77.72228609,36.26878788,Halifax,NC,Interstate 95,Exit/Intersection,47000,44.87350299,2,0,0,0,22.63986871,"{'x': -77.72228608993106, 'y': 36.268787880356456, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
382,382,7441,I-95_Halifax_NC_Exit_3,-77.67260621,36.36409775,Halifax,NC,Interstate 95,Exit/Intersection,48000,57.09299896,3,0,0,0,24.65917496,"{'x': -77.67260621000855, 'y': 36.364097750211045, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
383,383,7442,I-95_Halifax_NC_Exit_4,-77.64387334,36.4005682,Halifax,NC,Interstate 95,Exit/Intersection,47000,138.0104692,1,0,0,0,21.80760775,"{'x': -77.64387334008256, 'y': 36.40056819996249, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
384,384,7443,I-95_Halifax_NC_Exit_5,-77.6300198,36.43037381,Halifax,NC,Interstate 95,Exit/Intersection,47000,138.0104692,41,0,0,4,19.62636443,"{'x': -77.63001980017361, 'y': 36.4303738100034, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
385,385,7444,I-95_Northampton_NC_Exit_1,-77.61111789,36.46854252,Northampton,NC,Interstate 95,Exit/Intersection,44000,30.54867246,1,0,0,4,16.82447656,"{'x': -77.6111178898787, 'y': 36.46854251972155, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
386,386,7445,I-95_Northampton_NC_Exit_2,-77.58515733,36.52500861,Northampton,NC,Interstate 95,Exit/Intersection,44000,30.54867246,1,0,0,4,12.72450493,"{'x': -77.58515733034648, 'y': 36.52500861005933, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
387,387,7446,I-40_Buncombe_NC_Exit_4,-82.53850412,35.55841786,Buncombe,NC,Interstate 40,Exit/Intersection,51000,1929.093199,42,12,14,14,2.488099349,"{'x': -82.53850411956944, 'y': 35.55841786039599, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
388,388,7447,I-40_Buncombe_NC_Exit_5,-82.52092766,35.55647361,Buncombe,NC,Interstate 40,Exit/Intersection,70000,1929.093199,10,8,14,14,3.005800998,"{'x': -82.52092765978364, 'y': 35.55647360976934, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
389,389,7448,I-40_Buncombe_NC_Exit_6,-82.46344266,35.5810214,Buncombe,NC,Interstate 40,Exit/Intersection,54000,316.5623716,7,2,14,14,4.845268576,"{'x': -82.4634426600507, 'y': 35.581021400017676, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
390,390,7449,I-40_Buncombe_NC_Exit_7,-82.40283579,35.59472008,Buncombe,NC,Interstate 40,Exit/Intersection,42000,362.0221717,10,0,4,14,8.173808391,"{'x': -82.40283578973987, 'y': 35.594720080267564, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
391,391,7450,I-40_Buncombe_NC_Exit_8,-82.31885954,35.61210676,Buncombe,NC,Interstate 40,Exit/Intersection,42000,266.0394484,43,0,0,14,12.96095938,"{'x': -82.31885953963598, 'y': 35.61210675971921, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
392,392,7451,I-40_Buncombe_NC_Exit_9,-82.28705864,35.6191562,Buncombe,NC,Interstate 40,Exit/Intersection,36000,219.4565355,3,0,0,14,14.79254199,"{'x': -82.28705863974437, 'y': 35.61915619989878, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
393,393,7452,I-40_McDowell_NC_Exit_1,-82.19874243,35.62341813,McDowell,NC,Interstate 40,Exit/Intersection,36000,82.31384026,1,0,0,4,19.76676604,"{'x': -82.19874242961941, 'y': 35.623418130242555, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
394,394,7453,I-40_McDowell_NC_Exit_2,-82.18095403,35.62265399,McDowell,NC,Interstate 40,Exit/Intersection,31000,82.31384026,7,0,0,0,20.75827658,"{'x': -82.1809540302043, 'y': 35.62265398978985, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
395,395,7454,I-40_McDowell_NC_Exit_3,-82.14433967,35.63881029,McDowell,NC,Interstate 40,Exit/Intersection,31000,82.31384026,1,0,0,0,22.93210041,"{'x': -82.1443396700397, 'y': 35.63881028966318, 'spatialReference': {'wkid': 4326}}",Area of Minimal Flood Hazard
